t_us,voltage_v,current_a,current_ref_a
9374000,4.177,0.380,nan
9376000,4.177,0.380,nan
9378000,4.177,0.380,nan
9380000,4.177,0.380,nan
9382000,4.177,0.380,nan
9384000,4.177,0.380,nan
9386000,4.177,0.380,nan
9388000,4.177,0.380,nan
9390000,4.177,0.380,nan
9392000,4.177,0.380,nan
9394000,4.177,0.380,nan
9396000,4.177,0.380,nan
9398000,4.177,0.380,nan
9400000,4.177,0.380,nan
9402000,4.177,0.380,nan
9404000,4.177,0.380,nan
9406000,4.177,0.380,nan
9408000,4.177,0.380,nan
9410000,4.177,0.380,nan
9412000,4.177,0.380,nan
9414000,4.177,0.380,nan
9416000,4.177,0.380,nan
9418000,4.177,0.380,nan
9420000,4.177,0.380,nan
9422000,4.177,0.380,nan
9424000,4.177,0.380,nan
9426000,4.177,0.380,nan
9428000,4.177,0.380,nan
9430000,4.177,0.380,nan
9432000,4.177,0.380,nan
9434000,4.177,0.380,nan
9436000,4.177,0.380,nan
9438000,4.177,0.380,nan
9440000,4.177,0.380,nan
9442000,4.177,0.380,nan
9444000,4.177,0.380,nan
9446000,4.177,0.380,nan
9448000,4.177,0.380,nan
9450000,4.177,0.380,nan
9452000,4.177,0.380,nan
9454000,4.177,0.380,nan
9456000,4.177,0.380,nan
9458000,4.177,0.380,nan
9460000,4.177,0.380,nan
9462000,4.177,0.380,nan
9464000,4.177,0.380,nan
9466000,4.177,0.380,nan
9468000,4.177,0.380,nan
9470000,4.177,0.380,nan
9472000,4.177,0.380,nan
9474000,4.177,0.380,nan
9476000,4.177,0.380,nan
9478000,4.177,0.380,nan
9480000,4.177,0.380,nan
9482000,4.177,0.380,nan
9484000,4.177,0.380,nan
9486000,4.177,0.380,nan
9488000,4.177,0.380,nan
9490000,4.177,0.380,nan
9492000,4.177,0.380,nan
9494000,4.177,0.380,nan
9496000,4.177,0.380,nan
9498000,4.177,0.380,nan
9500000,4.177,0.380,nan
9502000,4.177,0.380,nan
9504000,4.177,0.380,nan
9506000,4.177,0.380,nan
9508000,4.177,0.380,nan
9510000,4.177,0.380,nan
9512000,4.177,0.380,nan
9514000,4.177,0.380,nan
9516000,4.177,0.380,nan
9518000,4.177,0.380,nan
9520000,4.177,0.380,nan
9522000,4.177,0.380,nan
9524000,4.177,0.380,nan
9526000,4.177,0.380,nan
9528000,4.177,0.380,nan
9530000,4.177,0.380,nan
9532000,4.177,0.380,nan
9534000,4.177,0.380,nan
9536000,4.177,0.380,nan
9538000,4.177,0.380,nan
9540000,4.177,0.380,nan
9542000,4.177,0.380,nan
9544000,4.177,0.380,nan
9546000,4.177,0.380,nan
9548000,4.177,0.380,nan
9550000,4.177,0.380,nan
9552000,4.177,0.380,nan
9554000,4.177,0.380,nan
9556000,4.177,0.380,nan
9558000,4.177,0.380,nan
9560000,4.177,0.380,nan
9562000,4.177,0.380,nan
9564000,4.177,0.380,nan
9566000,4.177,0.380,nan
9568000,4.177,0.380,nan
9570000,4.177,0.380,nan
9572000,4.177,0.380,nan
9574000,4.177,0.380,nan
9576000,4.177,0.380,nan
9578000,4.177,0.380,nan
9580000,4.177,0.380,nan
9582000,4.177,0.380,nan
9584000,4.177,0.380,nan
9586000,4.177,0.380,nan
9588000,4.177,0.380,nan
9590000,4.177,0.380,nan
9592000,4.177,0.380,nan
9594000,4.177,0.380,nan
9596000,4.177,0.380,nan
9598000,4.177,0.380,nan
9600000,4.177,0.380,nan
9602000,4.177,0.380,nan
9604000,4.177,0.380,nan
9606000,4.177,0.380,nan
9608000,4.177,0.380,nan
9610000,4.177,0.380,nan
9612000,4.177,0.380,nan
9614000,4.177,0.380,nan
9616000,4.177,0.380,nan
9618000,4.177,0.380,nan
9620000,4.177,0.380,nan
9622000,4.177,0.380,nan
9624000,4.177,0.380,nan
9626000,4.177,0.380,nan
9628000,4.177,0.380,nan
9630000,4.177,0.380,nan
9632000,4.177,0.380,nan
9634000,4.177,0.380,nan
9636000,4.177,0.380,nan
9638000,4.177,0.380,nan
9640000,4.177,0.380,nan
9642000,4.177,0.380,nan
9644000,4.177,0.380,nan
9646000,4.177,0.380,nan
9648000,4.177,0.380,nan
9650000,4.177,0.380,nan
9652000,4.177,0.380,nan
9654000,4.177,0.380,nan
9656000,4.177,0.380,nan
9658000,4.177,0.380,nan
9660000,4.177,0.380,nan
9662000,4.177,0.380,nan
9664000,4.177,0.380,nan
9666000,4.177,0.380,nan
9668000,4.177,0.380,nan
9670000,4.177,0.380,nan
9672000,4.177,0.380,nan
9674000,4.177,0.380,nan
9676000,4.177,0.380,nan
9678000,4.177,0.380,nan
9680000,4.177,0.380,nan
9682000,4.177,0.380,nan
9684000,4.177,0.380,nan
9686000,4.177,0.380,nan
9688000,4.177,0.380,nan
9690000,4.177,0.380,nan
9692000,4.177,0.380,nan
9694000,4.177,0.380,nan
9696000,4.177,0.380,nan
9698000,4.177,0.380,nan
9700000,4.177,0.380,nan
9702000,4.177,0.380,nan
9704000,4.177,0.380,nan
9706000,4.177,0.380,nan
9708000,4.177,0.380,nan
9710000,4.177,0.380,nan
9712000,4.177,0.380,nan
9714000,4.177,0.380,nan
9716000,4.177,0.380,nan
9718000,4.177,0.380,nan
9720000,4.177,0.380,nan
9722000,4.177,0.380,nan
9724000,4.177,0.380,nan
9726000,4.177,0.380,nan
9728000,4.177,0.380,nan
9730000,4.177,0.380,nan
9732000,4.177,0.380,nan
9734000,4.177,0.380,nan
9736000,4.177,0.380,nan
9738000,4.177,0.380,nan
9740000,4.177,0.380,nan
9742000,4.177,0.380,nan
9744000,4.177,0.380,nan
9746000,4.177,0.380,nan
9748000,4.177,0.380,nan
9750000,4.177,0.380,nan
9752000,4.177,0.380,nan
9754000,4.177,0.380,nan
9756000,4.177,0.380,nan
9758000,4.177,0.380,nan
9760000,4.177,0.380,nan
9762000,4.177,0.380,nan
9764000,4.177,0.380,nan
9766000,4.177,0.380,nan
9768000,4.177,0.380,nan
9770000,4.177,0.380,nan
9772000,4.177,0.380,nan
9774000,4.177,0.380,nan
9776000,4.177,0.380,nan
9778000,4.177,0.380,nan
9780000,4.177,0.380,nan
9782000,4.177,0.380,nan
9784000,4.177,0.380,nan
9786000,4.177,0.380,nan
9788000,4.177,0.380,nan
9790000,4.177,0.380,nan
9792000,4.177,0.380,nan
9794000,4.177,0.380,nan
9796000,4.177,0.380,nan
9798000,4.177,0.380,nan
9800000,4.177,0.380,nan
9802000,4.177,0.380,nan
9804000,4.177,0.380,nan
9806000,4.177,0.380,nan
9808000,4.177,0.380,nan
9810000,4.177,0.380,nan
9812000,4.177,0.380,nan
9814000,4.177,0.380,nan
9816000,4.177,0.380,nan
9818000,4.177,0.380,nan
9820000,4.177,0.380,nan
9822000,4.177,0.380,nan
9824000,4.177,0.380,nan
9826000,4.177,0.380,nan
9828000,4.177,0.380,nan
9830000,4.177,0.380,nan
9832000,4.177,0.380,nan
9834000,4.177,0.380,nan
9836000,4.177,0.380,nan
9838000,4.177,0.380,nan
9840000,4.177,0.380,nan
9842000,4.177,0.380,nan
9844000,4.177,0.380,nan
9846000,4.177,0.380,nan
9848000,4.177,0.380,nan
9850000,4.177,0.380,nan
9852000,4.177,0.380,nan
9854000,4.177,0.380,nan
9856000,4.177,0.380,nan
9858000,4.177,0.380,nan
9860000,4.177,0.380,nan
9862000,4.177,0.380,nan
9864000,4.177,0.380,nan
9866000,4.177,0.380,nan
9868000,4.177,0.380,nan
9870000,4.177,0.380,nan
9872000,4.177,0.380,nan
9874000,4.177,0.380,nan
9876000,4.177,0.380,nan
9878000,4.177,0.380,nan
9880000,4.177,0.380,nan
9882000,4.177,0.380,nan
9884000,4.177,0.380,nan
9886000,4.177,0.380,nan
9888000,4.177,0.380,nan
9890000,4.177,0.380,nan
9892000,4.177,0.380,nan
9894000,4.177,0.380,nan
9896000,4.177,0.380,nan
9898000,4.177,0.380,nan
9900000,4.177,0.380,nan
9902000,4.177,0.380,nan
9904000,4.177,0.380,nan
9906000,4.177,0.380,nan
9908000,4.177,0.380,nan
9910000,4.177,0.380,nan
9912000,4.177,0.380,nan
9914000,4.177,0.380,nan
9916000,4.177,0.380,nan
9918000,4.177,0.380,nan
9920000,4.177,0.380,nan
9922000,4.177,0.380,nan
9924000,4.177,0.380,nan
9926000,4.177,0.380,nan
9928000,4.177,0.380,nan
9930000,4.177,0.380,nan
9932000,4.177,0.380,nan
9934000,4.177,0.380,nan
9936000,4.177,0.380,nan
9938000,4.177,0.380,nan
9940000,4.177,0.380,nan
9942000,4.177,0.380,nan
9944000,4.177,0.380,nan
9946000,4.177,0.380,nan
9948000,4.177,0.380,nan
9950000,4.177,0.380,nan
9952000,4.177,0.380,nan
9954000,4.177,0.380,nan
9956000,4.177,0.380,nan
9958000,4.177,0.380,nan
9960000,4.177,0.380,nan
9962000,4.177,0.380,nan
9964000,4.177,0.380,nan
9966000,4.177,0.380,nan
9968000,4.177,0.380,nan
9970000,4.177,0.380,nan
9972000,4.177,0.380,nan
9974000,4.177,0.380,nan
9976000,4.177,0.380,nan
9978000,4.177,0.380,nan
9980000,4.177,0.380,nan
9982000,4.177,0.380,nan
9984000,4.177,0.380,nan
9986000,4.177,0.380,nan
9988000,4.177,0.380,nan
9990000,4.177,0.380,nan
9992000,4.177,0.380,nan
9994000,4.177,0.380,nan
9996000,4.177,0.380,nan
9998000,4.177,0.380,nan
10000000,4.177,0.380,nan
10002000,4.177,0.380,nan
10004000,4.177,0.380,nan
10006000,4.177,0.380,nan
10008000,4.177,0.380,nan
10010000,4.177,0.380,nan
10012000,4.177,0.380,nan
10014000,4.177,0.380,nan
10016000,4.177,0.380,nan
10018000,4.177,0.380,nan
10020000,4.177,0.380,nan
10022000,4.177,0.380,nan
10024000,4.177,0.380,nan
10026000,4.177,0.380,nan
10028000,4.177,0.380,nan
10030000,4.177,0.380,nan
10032000,4.177,0.380,nan
10034000,4.177,0.380,nan
10036000,4.177,0.380,nan
10038000,4.177,0.380,nan
10040000,4.177,0.380,nan
10042000,4.177,0.380,nan
10044000,4.177,0.380,nan
10046000,4.177,0.380,nan
10048000,4.177,0.380,nan
10050000,4.177,0.380,nan
10052000,4.177,0.380,nan
10054000,4.177,0.380,nan
10056000,4.177,0.380,nan
10058000,4.177,0.380,nan
10060000,4.177,0.380,nan
10062000,4.177,0.380,nan
10064000,4.177,0.380,nan
10066000,4.177,0.380,nan
10068000,4.177,0.380,nan
10070000,4.177,0.380,nan
10072000,4.177,0.380,nan
10074000,4.177,0.380,nan
10076000,4.177,0.380,nan
10078000,4.177,0.380,nan
10080000,4.177,0.380,nan
10082000,4.177,0.380,nan
10084000,4.177,0.380,nan
10086000,4.177,0.380,nan
10088000,4.177,0.380,nan
10090000,4.177,0.380,nan
10092000,4.177,0.380,nan
10094000,4.177,0.380,nan
10096000,4.177,0.380,nan
10098000,4.177,0.380,nan
10100000,4.177,0.380,nan
10102000,4.177,0.380,nan
10104000,4.177,0.380,nan
10106000,4.177,0.380,nan
10108000,4.177,0.380,nan
10110000,4.177,0.380,nan
10112000,4.177,0.380,nan
10114000,4.177,0.380,nan
10116000,4.177,0.380,nan
10118000,4.177,0.380,nan
10120000,4.177,0.380,nan
10122000,4.177,0.380,nan
10124000,4.177,0.380,nan
10126000,4.177,0.380,nan
10128000,4.177,0.380,nan
10130000,4.177,0.380,nan
10132000,4.177,0.380,nan
10134000,4.177,0.380,nan
10136000,4.177,0.380,nan
10138000,4.177,0.380,nan
10140000,4.177,0.380,nan
10142000,4.177,0.380,nan
10144000,4.177,0.380,nan
10146000,4.177,0.380,nan
10148000,4.177,0.380,nan
10150000,4.177,0.380,nan
10152000,4.177,0.380,nan
10154000,4.177,0.380,nan
10156000,4.177,0.380,nan
10158000,4.177,0.380,nan
10160000,4.177,0.380,nan
10162000,4.177,0.380,nan
10164000,4.177,0.380,nan
10166000,4.177,0.380,nan
10168000,4.177,0.380,nan
10170000,4.177,0.380,nan
10172000,4.177,0.380,nan
10174000,4.177,0.380,nan
10176000,4.177,0.380,nan
10178000,4.177,0.380,nan
10180000,4.177,0.380,nan
10182000,4.177,0.380,nan
10184000,4.177,0.380,nan
10186000,4.177,0.380,nan
10188000,4.177,0.380,nan
10190000,4.177,0.380,nan
10192000,4.177,0.380,nan
10194000,4.177,0.380,nan
10196000,4.177,0.380,nan
10198000,4.177,0.380,nan
10200000,4.177,0.380,nan
10202000,4.177,0.380,nan
10204000,4.177,0.380,nan
10206000,4.177,0.380,nan
10208000,4.177,0.380,nan
10210000,4.177,0.380,nan
10212000,4.177,0.380,nan
10214000,4.177,0.380,nan
10216000,4.177,0.380,nan
10218000,4.177,0.380,nan
10220000,4.177,0.380,nan
10222000,4.177,0.380,nan
10224000,4.177,0.380,nan
10226000,4.177,0.380,nan
10228000,4.177,0.380,nan
10230000,4.177,0.380,nan
10232000,4.177,0.380,nan
10234000,4.177,0.380,nan
10236000,4.177,0.380,nan
10238000,4.177,0.380,nan
10240000,4.177,0.380,nan
10242000,4.177,0.380,nan
10244000,4.177,0.380,nan
10246000,4.177,0.380,nan
10248000,4.177,0.380,nan
10250000,4.177,0.380,nan
10252000,4.177,0.380,nan
10254000,4.177,0.380,nan
10256000,4.177,0.380,nan
10258000,4.177,0.380,nan
10260000,4.177,0.380,nan
10262000,4.177,0.380,nan
10264000,4.177,0.380,nan
10266000,4.177,0.380,nan
10268000,4.177,0.380,nan
10270000,4.177,0.380,nan
10272000,4.177,0.380,nan
10274000,4.177,0.380,nan
10276000,4.177,0.380,nan
10278000,4.177,0.380,nan
10280000,4.177,0.380,nan
10282000,4.177,0.380,nan
10284000,4.177,0.380,nan
10286000,4.177,0.380,nan
10288000,4.177,0.380,nan
10290000,4.177,0.380,nan
10292000,4.177,0.380,nan
10294000,4.177,0.380,nan
10296000,4.177,0.380,nan
10298000,4.177,0.380,nan
10300000,4.177,0.380,nan
10302000,4.177,0.380,nan
10304000,4.177,0.380,nan
10306000,4.177,0.380,nan
10308000,4.177,0.380,nan
10310000,4.177,0.380,nan
10312000,4.177,0.380,nan
10314000,4.177,0.380,nan
10316000,4.177,0.380,nan
10318000,4.177,0.380,nan
10320000,4.177,0.380,nan
10322000,4.177,0.380,nan
10324000,4.177,0.380,nan
10326000,4.177,0.380,nan
10328000,4.177,0.380,nan
10330000,4.177,0.380,nan
10332000,4.177,0.380,nan
10334000,4.177,0.380,nan
10336000,4.177,0.380,nan
10338000,4.177,0.380,nan
10340000,4.177,0.380,nan
10342000,4.177,0.380,nan
10344000,4.177,0.380,nan
10346000,4.177,0.380,nan
10348000,4.177,0.380,nan
10350000,4.177,0.380,nan
10352000,4.177,0.380,nan
10354000,4.177,0.380,nan
10356000,4.177,0.380,nan
10358000,4.177,0.380,nan
10360000,4.177,0.380,nan
10362000,4.177,0.380,nan
10364000,4.177,0.380,nan
10366000,4.177,0.380,nan
10368000,4.177,0.380,nan
10370000,4.177,0.380,nan
10372000,4.177,0.380,nan
10374000,4.177,0.380,nan
10376000,4.177,0.380,nan
10378000,4.177,0.380,nan
10380000,4.177,0.380,nan
10382000,4.177,0.380,nan
10384000,4.177,0.380,nan
10386000,4.177,0.380,nan
10388000,4.177,0.380,nan
10390000,4.177,0.380,nan
10392000,4.177,0.380,nan
10394000,4.177,0.380,nan
10396000,4.177,0.380,nan
10398000,4.177,0.380,nan
10400000,4.177,0.380,nan
10402000,4.177,0.380,nan
10404000,4.177,0.380,nan
10406000,4.177,0.380,nan
10408000,4.177,0.380,nan
10410000,4.177,0.380,nan
10412000,4.177,0.380,nan
10414000,4.177,0.380,nan
10416000,4.177,0.380,nan
10418000,4.177,0.380,nan
10420000,4.177,0.380,nan
10422000,4.177,0.380,nan
10424000,4.177,0.380,nan
10426000,4.177,0.380,nan
10428000,4.177,0.380,nan
10430000,4.177,0.380,nan
10432000,4.177,0.380,nan
10434000,4.177,0.380,nan
10436000,4.177,0.380,nan
10438000,4.177,0.380,nan
10440000,4.177,0.380,nan
10442000,4.177,0.380,nan
10444000,4.177,0.380,nan
10446000,4.177,0.380,nan
10448000,4.177,0.380,nan
10450000,4.177,0.380,nan
10452000,4.177,0.380,nan
10454000,4.177,0.380,nan
10456000,4.177,0.380,nan
10458000,4.177,0.380,nan
10460000,4.177,0.380,nan
10462000,4.177,0.380,nan
10464000,4.177,0.380,nan
10466000,4.177,0.380,nan
10468000,4.177,0.380,nan
10470000,4.177,0.380,nan
10472000,4.177,0.380,nan
10474000,4.177,0.380,nan
10476000,4.177,0.380,nan
10478000,4.177,0.380,nan
10480000,4.177,0.380,nan
10482000,4.177,0.380,nan
10484000,4.177,0.380,nan
10486000,4.177,0.380,nan
10488000,4.177,0.380,nan
10490000,4.177,0.380,nan
10492000,4.177,0.380,nan
10494000,4.177,0.380,nan
10496000,4.177,0.380,nan
10498000,4.177,0.380,nan
10500000,4.177,0.380,nan
10502000,4.177,0.380,nan
10504000,4.177,0.380,nan
10506000,4.177,0.380,nan
10508000,4.177,0.380,nan
10510000,4.177,0.380,nan
10512000,4.177,0.380,nan
10514000,4.177,0.380,nan
10516000,4.177,0.380,nan
10518000,4.177,0.380,nan
10520000,4.177,0.380,nan
10522000,4.177,0.380,nan
10524000,4.177,0.380,nan
10526000,4.177,0.380,nan
10528000,4.177,0.380,nan
10530000,4.177,0.380,nan
10532000,4.177,0.380,nan
10534000,4.177,0.380,nan
10536000,4.177,0.380,nan
10538000,4.177,0.380,nan
10540000,4.177,0.380,nan
10542000,4.177,0.380,nan
10544000,4.177,0.380,nan
10546000,4.177,0.380,nan
10548000,4.177,0.380,nan
10550000,4.177,0.380,nan
10552000,4.177,0.380,nan
10554000,4.177,0.380,nan
10556000,4.177,0.380,nan
10558000,4.177,0.380,nan
10560000,4.177,0.380,nan
10562000,4.177,0.380,nan
10564000,4.177,0.380,nan
10566000,4.177,0.380,nan
10568000,4.177,0.380,nan
10570000,4.177,0.380,nan
10572000,4.177,0.380,nan
10574000,4.177,0.380,nan
10576000,4.177,0.380,nan
10578000,4.177,0.380,nan
10580000,4.177,0.380,nan
10582000,4.177,0.380,nan
10584000,4.177,0.380,nan
10586000,4.177,0.380,nan
10588000,4.177,0.380,nan
10590000,4.177,0.380,nan
10592000,4.177,0.380,nan
10594000,4.177,0.380,nan
10596000,4.177,0.380,nan
10598000,4.177,0.380,nan
10600000,4.177,0.380,nan
10602000,4.177,0.380,nan
10604000,4.177,0.380,nan
10606000,4.177,0.380,nan
10608000,4.177,0.380,nan
10610000,4.177,0.380,nan
10612000,4.177,0.380,nan
10614000,4.177,0.380,nan
10616000,4.177,0.380,nan
10618000,4.177,0.380,nan
10620000,4.177,0.380,nan
10622000,4.177,0.380,nan
10624000,4.177,0.380,nan
10626000,4.177,0.380,nan
10628000,4.177,0.380,nan
10630000,4.177,0.380,nan
10632000,4.177,0.380,nan
10634000,4.177,0.380,nan
10636000,4.177,0.380,nan
10638000,4.177,0.380,nan
10640000,4.177,0.380,nan
10642000,4.177,0.380,nan
10644000,4.177,0.380,nan
10646000,4.177,0.380,nan
10648000,4.177,0.380,nan
10650000,4.177,0.380,nan
10652000,4.177,0.380,nan
10654000,4.177,0.380,nan
10656000,4.177,0.380,nan
10658000,4.177,0.380,nan
10660000,4.177,0.380,nan
10662000,4.177,0.380,nan
10664000,4.177,0.380,nan
10666000,4.177,0.380,nan
10668000,4.177,0.380,nan
10670000,4.177,0.380,nan
10672000,4.177,0.380,nan
10674000,4.177,0.380,nan
10676000,4.177,0.380,nan
10678000,4.177,0.380,nan
10680000,4.177,0.380,nan
10682000,4.177,0.380,nan
10684000,4.177,0.380,nan
10686000,4.177,0.380,nan
10688000,4.177,0.380,nan
10690000,4.177,0.380,nan
10692000,4.177,0.380,nan
10694000,4.177,0.380,nan
10696000,4.177,0.380,nan
10698000,4.177,0.380,nan
10700000,4.177,0.380,nan
10702000,4.177,0.380,nan
10704000,4.177,0.380,nan
10706000,4.177,0.380,nan
10708000,4.177,0.380,nan
10710000,4.177,0.380,nan
10712000,4.177,0.380,nan
10714000,4.177,0.380,nan
10716000,4.177,0.380,nan
10718000,4.177,0.380,nan
10720000,4.177,0.380,nan
10722000,4.177,0.380,nan
10724000,4.177,0.380,nan
10726000,4.177,0.380,nan
10728000,4.177,0.380,nan
10730000,4.177,0.380,nan
10732000,4.177,0.380,nan
10734000,4.177,0.380,nan
10736000,4.177,0.380,nan
10738000,4.177,0.380,nan
10740000,4.177,0.380,nan
10742000,4.177,0.380,nan
10744000,4.177,0.380,nan
10746000,4.177,0.380,nan
10748000,4.177,0.380,nan
10750000,4.177,0.380,nan
10752000,4.177,0.380,nan
10754000,4.177,0.380,nan
10756000,4.177,0.380,nan
10758000,4.177,0.380,nan
10760000,4.177,0.380,nan
10762000,4.177,0.380,nan
10764000,4.177,0.380,nan
10766000,4.177,0.380,nan
10768000,4.177,0.380,nan
10770000,4.177,0.380,nan
10772000,4.177,0.380,nan
10774000,4.177,0.380,nan
10776000,4.177,0.380,nan
10778000,4.177,0.380,nan
10780000,4.177,0.380,nan
10782000,4.177,0.380,nan
10784000,4.177,0.380,nan
10786000,4.177,0.380,nan
10788000,4.177,0.380,nan
10790000,4.177,0.380,nan
10792000,4.177,0.380,nan
10794000,4.177,0.380,nan
10796000,4.177,0.380,nan
10798000,4.177,0.380,nan
10800000,4.177,0.380,nan
10802000,4.177,0.380,nan
10804000,4.177,0.380,nan
10806000,4.177,0.380,nan
10808000,4.177,0.380,nan
10810000,4.177,0.380,nan
10812000,4.177,0.380,nan
10814000,4.177,0.380,nan
10816000,4.177,0.380,nan
10818000,4.177,0.380,nan
10820000,4.177,0.380,nan
10822000,4.177,0.380,nan
10824000,4.177,0.380,nan
10826000,4.177,0.380,nan
10828000,4.177,0.380,nan
10830000,4.177,0.380,nan
10832000,4.177,0.380,nan
10834000,4.177,0.380,nan
10836000,4.177,0.380,nan
10838000,4.177,0.380,nan
10840000,4.177,0.380,nan
10842000,4.177,0.380,nan
10844000,4.177,0.380,nan
10846000,4.177,0.380,nan
10848000,4.177,0.380,nan
10850000,4.177,0.380,nan
10852000,4.177,0.380,nan
10854000,4.177,0.380,nan
10856000,4.177,0.380,nan
10858000,4.177,0.380,nan
10860000,4.177,0.380,nan
10862000,4.177,0.380,nan
10864000,4.177,0.380,nan
10866000,4.177,0.380,nan
10868000,4.177,0.380,nan
10870000,4.177,0.380,nan
10872000,4.177,0.380,nan
10874000,4.177,0.380,nan
10876000,4.177,0.380,nan
10878000,4.177,0.380,nan
10880000,4.177,0.380,nan
10882000,4.177,0.380,nan
10884000,4.177,0.380,nan
10886000,4.177,0.380,nan
10888000,4.177,0.380,nan
10890000,4.177,0.380,nan
10892000,4.177,0.380,nan
10894000,4.177,0.380,nan
10896000,4.177,0.380,nan
10898000,4.177,0.380,nan
10900000,4.177,0.380,nan
10902000,4.177,0.380,nan
10904000,4.177,0.380,nan
10906000,4.177,0.380,nan
10908000,4.177,0.380,nan
10910000,4.177,0.380,nan
10912000,4.177,0.380,nan
10914000,4.177,0.380,nan
10916000,4.177,0.380,nan
10918000,4.177,0.380,nan
10920000,4.177,0.380,nan
10922000,4.177,0.380,nan
10924000,4.177,0.380,nan
10926000,4.177,0.380,nan
10928000,4.177,0.380,nan
10930000,4.177,0.380,nan
10932000,4.177,0.380,nan
10934000,4.177,0.380,nan
10936000,4.177,0.380,nan
10938000,4.177,0.380,nan
10940000,4.177,0.380,nan
10942000,4.177,0.380,nan
10944000,4.177,0.380,nan
10946000,4.177,0.380,nan
10948000,4.177,0.380,nan
10950000,4.177,0.380,nan
10952000,4.177,0.380,nan
10954000,4.177,0.380,nan
10956000,4.177,0.380,nan
10958000,4.177,0.380,nan
10960000,4.177,0.380,nan
10962000,4.177,0.380,nan
10964000,4.177,0.380,nan
10966000,4.177,0.380,nan
10968000,4.177,0.380,nan
10970000,4.177,0.380,nan
10972000,4.177,0.380,nan
10974000,4.177,0.380,nan
10976000,4.177,0.380,nan
10978000,4.177,0.380,nan
10980000,4.177,0.380,nan
10982000,4.177,0.380,nan
10984000,4.177,0.380,nan
10986000,4.177,0.380,nan
10988000,4.177,0.380,nan
10990000,4.177,0.380,nan
10992000,4.177,0.380,nan
10994000,4.177,0.380,nan
10996000,4.177,0.380,nan
10998000,4.177,0.380,nan
11000000,4.177,0.380,nan
11002000,4.177,0.380,nan
11004000,4.177,0.380,nan
11006000,4.177,0.380,nan
11008000,4.177,0.380,nan
11010000,4.177,0.380,nan
11012000,4.177,0.380,nan
11014000,4.177,0.380,nan
11016000,4.177,0.380,nan
11018000,4.177,0.380,nan
11020000,4.177,0.380,nan
11022000,4.177,0.380,nan
11024000,4.177,0.380,nan
11026000,4.177,0.380,nan
11028000,4.177,0.380,nan
11030000,4.177,0.380,nan
11032000,4.177,0.380,nan
11034000,4.177,0.380,nan
11036000,4.177,0.380,nan
11038000,4.177,0.380,nan
11040000,4.177,0.380,nan
11042000,4.177,0.380,nan
11044000,4.177,0.380,nan
11046000,4.177,0.380,nan
11048000,4.177,0.380,nan
11050000,4.177,0.380,nan
11052000,4.177,0.380,nan
11054000,4.177,0.380,nan
11056000,4.177,0.380,nan
11058000,4.177,0.380,nan
11060000,4.177,0.380,nan
11062000,4.177,0.380,nan
11064000,4.177,0.380,nan
11066000,4.177,0.380,nan
11068000,4.177,0.380,nan
11070000,4.177,0.380,nan
11072000,4.177,0.380,nan
11074000,4.177,0.380,nan
11076000,4.177,0.380,nan
11078000,4.177,0.380,nan
11080000,4.177,0.380,nan
11082000,4.177,0.380,nan
11084000,4.177,0.380,nan
11086000,4.177,0.380,nan
11088000,4.177,0.380,nan
11090000,4.177,0.380,nan
11092000,4.177,0.380,nan
11094000,4.177,0.380,nan
11096000,4.177,0.380,nan
11098000,4.177,0.380,nan
11100000,4.177,0.380,nan
11102000,4.177,0.380,nan
11104000,4.177,0.380,nan
11106000,4.177,0.380,nan
11108000,4.177,0.380,nan
11110000,4.177,0.380,nan
11112000,4.177,0.380,nan
11114000,4.177,0.380,nan
11116000,4.177,0.380,nan
11118000,4.177,0.380,nan
11120000,4.177,0.380,nan
11122000,4.177,0.380,nan
11124000,4.177,0.380,nan
11126000,4.177,0.380,nan
11128000,4.177,0.380,nan
11130000,4.177,0.380,nan
11132000,4.177,0.380,nan
11134000,4.177,0.380,nan
11136000,4.177,0.380,nan
11138000,4.177,0.380,nan
11140000,4.177,0.380,nan
11142000,4.177,0.380,nan
11144000,4.177,0.380,nan
11146000,4.177,0.380,nan
11148000,4.177,0.380,nan
11150000,4.177,0.380,nan
11152000,4.177,0.380,nan
11154000,4.177,0.380,nan
11156000,4.177,0.380,nan
11158000,4.177,0.380,nan
11160000,4.177,0.380,nan
11162000,4.177,0.380,nan
11164000,4.177,0.380,nan
11166000,4.177,0.380,nan
11168000,4.177,0.380,nan
11170000,4.177,0.380,nan
11172000,4.177,0.380,nan
11174000,4.177,0.380,nan
11176000,4.177,0.380,nan
11178000,4.177,0.380,nan
11180000,4.177,0.380,nan
11182000,4.177,0.380,nan
11184000,4.177,0.380,nan
11186000,4.177,0.380,nan
11188000,4.177,0.380,nan
11190000,4.177,0.380,nan
11192000,4.177,0.380,nan
11194000,4.177,0.380,nan
11196000,4.177,0.380,nan
11198000,4.177,0.380,nan
11200000,4.177,0.380,nan
11202000,4.177,0.380,nan
11204000,4.177,0.380,nan
11206000,4.177,0.380,nan
11208000,4.177,0.380,nan
11210000,4.177,0.380,nan
11212000,4.177,0.380,nan
11214000,4.177,0.380,nan
11216000,4.177,0.380,nan
11218000,4.177,0.380,nan
11220000,4.177,0.380,nan
11222000,4.177,0.380,nan
11224000,4.177,0.380,nan
11226000,4.177,0.380,nan
11228000,4.177,0.380,nan
11230000,4.177,0.380,nan
11232000,4.177,0.380,nan
11234000,4.177,0.380,nan
